timestamp,UV index,insolation,rainfall,airTemp,airDensity,windSpeed
20151130 10:30,1,30,54.5,10.5,1.27,5
20151130 11:00,1,30,56.3,10.7,1.27,5
20151130 11:30,1,30,58.2,10.8,1.27,5
20151130 12:00,1,30,60,11,1.27,5
20151130 12:30,1,30,60.3,11,1.27,5
20151130 13:00,1,30,60.7,11,1.27,5
20151130 13:30,1,30,61,11,1.27,5
20151130 14:00,1,30,61.3,11,1.27,5
20151130 14:30,1,30,61.7,11,1.27,5
20151130 15:00,1,30,62,11,1.27,5
20151130 15:30,0.8,24,54,11.2,1.27,5
20151130 16:00,0.7,21,46,11.3,1.27,5
20151130 16:30,0.5,15,38,11.5,1.27,5
20151130 17:00,0.3,9,30,11.7,1.27,5
20151130 17:30,0.2,6,22,11.8,1.27,5
20151130 18:00,0,0,14,12,1.27,5
20151130 18:30,0,0,25.5,12,1.27,5
20151130 19:00,0,0,37,12,1.27,5
20151130 19:30,0,0,48.5,12,1.27,5
20151130 20:00,0,0,60,12,1.27,5
20151130 20:30,0,0,71.5,12,1.27,5
20151130 21:00,0,0,83,12,1.27,5
20151130 21:30,0,0,83.3,12,1.27,5
20151130 22:00,0,0,83.7,12,1.27,5
20151130 22:30,0,0,84,12,1.27,5
20151130 23:00,0,0,84.3,12,1.27,5
20151130 23:30,0,0,84.7,12,1.27,5
20151001 00:00,0,0,0,10,1.27,5
20151001 00:30,0,0,0,9.8,1.27,5
20151001 01:00,0,0,0,9.7,1.27,5
20151001 01:30,0,0,0,9.5,1.27,5
20151001 02:00,0,0,0,9.3,1.27,5
20151001 02:30,0,0,0,9.2,1.27,5
20151001 03:00,0,0,0,9,1.27,5
20151001 03:30,0,0,0.2,9,1.27,5
20151001 04:00,0,0,0.3,9,1.27,5
20151001 04:30,0,0,0.5,9,1.27,5
20151001 05:00,0,0,0.7,9,1.27,5
20151001 05:30,0,0,0.8,9,1.27,5
20151001 06:00,0,0,1,9,1.27,5
20151001 06:30,0.3,9,1,9.5,1.27,5
20151001 07:00,0.7,21,1,10,1.27,5
20151001 07:30,1,30,1,10.5,1.27,5
20151001 08:00,1.3,39,1,11,1.27,5
20151001 08:30,1.7,51,1,11.5,1.27,5
20151001 09:00,2,60,1,12,1.27,5
20151001 09:30,2.2,66,0.8,12.7,1.27,5
20151001 10:00,2.3,69,0.7,13.3,1.27,5
20151001 10:30,2.5,75,0.5,14,1.27,5
20151001 11:00,2.7,81,0.3,14.7,1.27,5
20151001 11:30,2.8,84,0.2,15.3,1.27,5
20151001 12:00,3,90,0,16,1.27,5
20151001 12:30,2.7,81,0,16.2,1.27,5
20151001 13:00,2.3,69,0,16.3,1.27,5
20151001 13:30,2,60,0,16.5,1.27,5
20151001 14:00,1.7,51,0,16.7,1.27,5
20151001 14:30,1.3,39,0,16.8,1.27,5
20151001 15:00,1,30,0,17,1.27,5
20151001 15:30,0.8,24,0,16.5,1.27,5
20151001 16:00,0.7,21,0,16,1.27,5
20151001 16:30,0.5,15,0,15.5,1.27,5
20151001 17:00,0.3,9,0,15,1.27,5
20151001 17:30,0.2,6,0,14.5,1.27,5
20151001 18:00,0,0,0,14,1.27,5
20151001 18:30,0,0,0,13.5,1.27,5
20151001 19:00,0,0,0,13,1.27,5
20151001 19:30,0,0,0,12.5,1.27,5
20151001 20:00,0,0,0,12,1.27,5
20151001 20:30,0,0,0,11.5,1.27,5
20151001 21:00,0,0,0,11,1.27,5
20151001 21:30,0,0,0,10.8,1.27,5
20151001 22:00,0,0,0,10.7,1.27,5
20151001 22:30,0,0,0,10.5,1.27,5
20151001 23:00,0,0,0,10.3,1.27,5
20151001 23:30,0,0,0,10.2,1.27,5
20151002 00:00,0,0,0,10,1.27,5
20151002 00:30,0,0,0,9.8,1.27,5
20151002 01:00,0,0,0,9.7,1.27,5
20151002 01:30,0,0,0,9.5,1.27,5
20151002 02:00,0,0,0,9.3,1.27,5
20151002 02:30,0,0,0,9.2,1.27,5
20151002 03:00,0,0,0,9,1.27,5
20151002 03:30,0,0,0.8,8.8,1.27,5
20151002 04:00,0,0,1.7,8.7,1.27,5
20151002 04:30,0,0,2.5,8.5,1.27,5
20151002 05:00,0,0,3.3,8.3,1.27,5
20151002 05:30,0,0,4.2,8.2,1.27,5
20151002 06:00,0,0,5,8,1.27,5
20151002 06:30,0.3,9,5,8.3,1.27,5
20151002 07:00,0.7,21,5,8.7,1.27,5
20151002 07:30,1,30,5,9,1.27,5
20151002 08:00,1.3,39,5,9.3,1.27,5
20151002 08:30,1.7,51,5,9.7,1.27,5
20151002 09:00,2,60,5,10,1.27,5
20151002 09:30,2.2,66,4.2,10.8,1.27,5
20151002 10:00,2.3,69,3.3,11.7,1.27,5
20151002 10:30,2.5,75,2.5,12.5,1.27,5
20151002 11:00,2.7,81,1.7,13.3,1.27,5
20151002 11:30,2.8,84,0.8,14.2,1.27,5
20151002 12:00,3,90,0,15,1.27,5
20151002 12:30,2.7,81,0,15.2,1.27,5
20151002 13:00,2.3,69,0,15.3,1.27,5
20151002 13:30,2,60,0,15.5,1.27,5
20151002 14:00,1.7,51,0,15.7,1.27,5
20151002 14:30,1.3,39,0,15.8,1.27,5
20151002 15:00,1,30,0,16,1.27,5
20151002 15:30,0.8,24,0,15.5,1.27,5
20151002 16:00,0.7,21,0,15,1.27,5
20151002 16:30,0.5,15,0,14.5,1.27,5
20151002 17:00,0.3,9,0,14,1.27,5
20151002 17:30,0.2,6,0,13.5,1.27,5
20151002 18:00,0,0,0,13,1.27,5
20151002 18:30,0,0,0,12.7,1.27,5
20151002 19:00,0,0,0,12.3,1.27,5
20151002 19:30,0,0,0,12,1.27,5
20151002 20:00,0,0,0,11.7,1.27,5
20151002 20:30,0,0,0,11.3,1.27,5
20151002 21:00,0,0,0,11,1.27,5
20151002 21:30,0,0,0,10.7,1.27,5
20151002 22:00,0,0,0,10.3,1.27,5
20151002 22:30,0,0,0,10,1.27,5
20151002 23:00,0,0,0,9.7,1.27,5
20151002 23:30,0,0,0,9.3,1.27,5
20151003 00:00,0,0,0,9,1.27,5
20151003 00:30,0,0,0.2,8.7,1.27,5
20151003 01:00,0,0,0.3,8.3,1.27,5
20151003 01:30,0,0,0.5,8,1.27,5
20151003 02:00,0,0,0.7,7.7,1.27,5
20151003 02:30,0,0,0.8,7.3,1.27,5
20151003 03:00,0,0,1,7,1.27,5
20151003 03:30,0,0,2.2,7,1.27,5
20151003 04:00,0,0,3.3,7,1.27,5
20151003 04:30,0,0,4.5,7,1.27,5
20151003 05:00,0,0,5.7,7,1.27,5
20151003 05:30,0,0,6.8,7,1.27,5
20151003 06:00,0,0,8,7,1.27,5
20151003 06:30,0.3,9,8.3,7.3,1.27,5
20151003 07:00,0.7,21,8.7,7.7,1.27,5
20151003 07:30,1,30,9,8,1.27,5
20151003 08:00,1.3,39,9.3,8.3,1.27,5
20151003 08:30,1.7,51,9.7,8.7,1.27,5
20151003 09:00,2,60,10,9,1.27,5
20151003 09:30,2.2,66,8.5,9.5,1.27,5
20151003 10:00,2.3,69,7,10,1.27,5
20151003 10:30,2.5,75,5.5,10.5,1.27,5
20151003 11:00,2.7,81,4,11,1.27,5
20151003 11:30,2.8,84,2.5,11.5,1.27,5
20151003 12:00,3,90,1,12,1.27,5
20151003 12:30,2.7,81,1.3,12.3,1.27,5
20151003 13:00,2.3,69,1.7,12.7,1.27,5
20151003 13:30,2,60,2,13,1.27,5
20151003 14:00,1.7,51,2.3,13.3,1.27,5
20151003 14:30,1.3,39,2.7,13.7,1.27,5
20151003 15:00,1,30,3,14,1.27,5
20151003 15:30,0.8,24,2.7,13.7,1.27,5
20151003 16:00,0.7,21,2.3,13.3,1.27,5
20151003 16:30,0.5,15,2,13,1.27,5
20151003 17:00,0.3,9,1.7,12.7,1.27,5
20151003 17:30,0.2,6,1.3,12.3,1.27,5
20151003 18:00,0,0,1,12,1.27,5
20151003 18:30,0,0,1.5,11.8,1.27,5
20151003 19:00,0,0,2,11.7,1.27,5
20151003 19:30,0,0,2.5,11.5,1.27,5
20151003 20:00,0,0,3,11.3,1.27,5
20151003 20:30,0,0,3.5,11.2,1.27,5
20151003 21:00,0,0,4,11,1.27,5
20151003 21:30,0,0,3.5,10.8,1.27,5
20151003 22:00,0,0,3,10.7,1.27,5
20151003 22:30,0,0,2.5,10.5,1.27,5
20151003 23:00,0,0,2,10.3,1.27,5
20151003 23:30,0,0,1.5,10.2,1.27,5
20151004 00:00,0,0,4,9,1.27,5
20151004 00:30,0,0,4,9,1.27,5
20151004 01:00,0,0,4,9,1.27,5
20151004 01:30,0,0,4,9,1.27,5
20151004 02:00,0,0,4,9,1.27,5
20151004 02:30,0,0,4,9,1.27,5
20151004 03:00,0,0,4,9,1.27,5
20151004 03:30,0,0,3.5,8.8,1.27,5
20151004 04:00,0,0,3,8.7,1.27,5
20151004 04:30,0,0,2.5,8.5,1.27,5
20151004 05:00,0,0,2,8.3,1.27,5
20151004 05:30,0,0,1.5,8.2,1.27,5
20151004 06:00,0,0,1,8,1.27,5
20151004 06:30,0.3,9,1,8.5,1.27,5
20151004 07:00,0.7,21,1,9,1.27,5
20151004 07:30,1,30,1,9.5,1.27,5
20151004 08:00,1.3,39,1,10,1.27,5
20151004 08:30,1.7,51,1,10.5,1.27,5
20151004 09:00,2,60,1,11,1.27,5
20151004 09:30,2.2,66,1,11.7,1.27,5
20151004 10:00,2.3,69,1,12.3,1.27,5
20151004 10:30,2.5,75,1,13,1.27,5
20151004 11:00,2.7,81,1,13.7,1.27,5
20151004 11:30,2.8,84,1,14.3,1.27,5
20151004 12:00,3,90,1,15,1.27,5
20151004 12:30,2.7,81,1.7,15.3,1.27,5
20151004 13:00,2.3,69,2.3,15.7,1.27,5
20151004 13:30,2,60,3,16,1.27,5
20151004 14:00,1.7,51,3.7,16.3,1.27,5
20151004 14:30,1.3,39,4.3,16.7,1.27,5
20151004 15:00,1,30,5,17,1.27,5
20151004 15:30,0.8,24,5,16.5,1.27,5
20151004 16:00,0.7,21,5,16,1.27,5
20151004 16:30,0.5,15,5,15.5,1.27,5
20151004 17:00,0.3,9,5,15,1.27,5
20151004 17:30,0.2,6,5,14.5,1.27,5
20151004 18:00,0,0,5,14,1.27,5
20151004 18:30,0,0,5.2,13.8,1.27,5
20151004 19:00,0,0,5.3,13.7,1.27,5
20151004 19:30,0,0,5.5,13.5,1.27,5
20151004 20:00,0,0,5.7,13.3,1.27,5
20151004 20:30,0,0,5.8,13.2,1.27,5
20151004 21:00,0,0,6,13,1.27,5
20151004 21:30,0,0,18.7,12.8,1.27,5
20151004 22:00,0,0,31.3,12.7,1.27,5
20151004 22:30,0,0,44,12.5,1.27,5
20151004 23:00,0,0,56.7,12.3,1.27,5
20151004 23:30,0,0,69.3,12.2,1.27,5
20151005 00:00,0,0,6,12,1.27,5
20151005 00:30,0,0,14.3,12.2,1.27,5
20151005 01:00,0,0,22.7,12.3,1.27,5
20151005 01:30,0,0,31,12.5,1.27,5
20151005 02:00,0,0,39.3,12.7,1.27,5
20151005 02:30,0,0,47.7,12.8,1.27,5
20151005 03:00,0,0,56,13,1.27,5
20151005 03:30,0,0,56.2,13.2,1.27,5
20151005 04:00,0,0,56.3,13.3,1.27,5
20151005 04:30,0,0,56.5,13.5,1.27,5
20151005 05:00,0,0,56.7,13.7,1.27,5
20151005 05:30,0,0,56.8,13.8,1.27,5
20151005 06:00,0,0,57,14,1.27,5
20151005 06:30,0.2,6,49.2,14.3,1.27,5
20151005 07:00,0.3,9,41.3,14.7,1.27,5
20151005 07:30,0.5,15,33.5,15,1.27,5
20151005 08:00,0.7,21,25.7,15.3,1.27,5
20151005 08:30,0.8,24,17.8,15.7,1.27,5
20151005 09:00,1,30,10,16,1.27,5
20151005 09:30,1.2,36,21.2,16.2,1.27,5
20151005 10:00,1.3,39,32.3,16.3,1.27,5
20151005 10:30,1.5,45,43.5,16.5,1.27,5
20151005 11:00,1.7,51,54.7,16.7,1.27,5
20151005 11:30,1.8,54,65.8,16.8,1.27,5
20151005 12:00,2,60,77,17,1.27,5
20151005 12:30,1.8,54,72.5,16.8,1.27,5
20151005 13:00,1.7,51,68,16.7,1.27,5
20151005 13:30,1.5,45,63.5,16.5,1.27,5
20151005 14:00,1.3,39,59,16.3,1.27,5
20151005 14:30,1.2,36,54.5,16.2,1.27,5
20151005 15:00,1,30,50,16,1.27,5
20151005 15:30,0.8,24,55.3,16,1.27,5
20151005 16:00,0.7,21,60.7,16,1.27,5
20151005 16:30,0.5,15,66,16,1.27,5
20151005 17:00,0.3,9,71.3,16,1.27,5
20151005 17:30,0.2,6,76.7,16,1.27,5
20151005 18:00,0,0,82,16,1.27,5
20151005 18:30,0,0,71.3,15.8,1.27,5
20151005 19:00,0,0,60.7,15.7,1.27,5
20151005 19:30,0,0,50,15.5,1.27,5
20151005 20:00,0,0,39.3,15.3,1.27,5
20151005 20:30,0,0,28.7,15.2,1.27,5
20151005 21:00,0,0,18,15,1.27,5
20151005 21:30,0,0,29.2,15.2,1.27,5
20151005 22:00,0,0,40.3,15.3,1.27,5
20151005 22:30,0,0,51.5,15.5,1.27,5
20151005 23:00,0,0,62.7,15.7,1.27,5
20151005 23:30,0,0,73.8,15.8,1.27,5
20151006 00:00,0,0,90,16,1.27,5
20151006 00:30,0,0,76,15.8,1.27,5
20151006 01:00,0,0,62,15.7,1.27,5
20151006 01:30,0,0,48,15.5,1.27,5
20151006 02:00,0,0,34,15.3,1.27,5
20151006 02:30,0,0,20,15.2,1.27,5
20151006 03:00,0,0,6,15,1.27,5
20151006 03:30,0,0,5.8,14.8,1.27,5
20151006 04:00,0,0,5.7,14.7,1.27,5
20151006 04:30,0,0,5.5,14.5,1.27,5
20151006 05:00,0,0,5.3,14.3,1.27,5
20151006 05:30,0,0,5.2,14.2,1.27,5
20151006 06:00,0,0,5,14,1.27,5
20151006 06:30,0.2,6,12.8,14.2,1.27,5
20151006 07:00,0.3,9,20.7,14.3,1.27,5
20151006 07:30,0.5,15,28.5,14.5,1.27,5
20151006 08:00,0.7,21,36.3,14.7,1.27,5
20151006 08:30,0.8,24,44.2,14.8,1.27,5
20151006 09:00,1,30,52,15,1.27,5
20151006 09:30,1.2,36,53,15.2,1.27,5
20151006 10:00,1.3,39,54,15.3,1.27,5
20151006 10:30,1.5,45,55,15.5,1.27,5
20151006 11:00,1.7,51,56,15.7,1.27,5
20151006 11:30,1.8,54,57,15.8,1.27,5
20151006 12:00,2,60,58,16,1.27,5
20151006 12:30,1.8,54,61.3,15.8,1.27,5
20151006 13:00,1.7,51,64.7,15.7,1.27,5
20151006 13:30,1.5,45,68,15.5,1.27,5
20151006 14:00,1.3,39,71.3,15.3,1.27,5
20151006 14:30,1.2,36,74.7,15.2,1.27,5
20151006 15:00,1,30,78,15,1.27,5
20151006 15:30,0.8,24,67,14.8,1.27,5
20151006 16:00,0.7,21,56,14.7,1.27,5
20151006 16:30,0.5,15,45,14.5,1.27,5
20151006 17:00,0.3,9,34,14.3,1.27,5
20151006 17:30,0.2,6,23,14.2,1.27,5
20151006 18:00,0,0,12,14,1.27,5
20151006 18:30,0,0,17.5,13.8,1.27,5
20151006 19:00,0,0,23,13.7,1.27,5
20151006 19:30,0,0,28.5,13.5,1.27,5
20151006 20:00,0,0,34,13.3,1.27,5
20151006 20:30,0,0,39.5,13.2,1.27,5
20151006 21:00,0,0,45,13,1.27,5
20151006 21:30,0,0,51.3,13,1.27,5
20151006 22:00,0,0,57.7,13,1.27,5
20151006 22:30,0,0,64,13,1.27,5
20151006 23:00,0,0,70.3,13,1.27,5
20151006 23:30,0,0,76.7,13,1.27,5
20151007 00:00,0,0,9,13,1.27,5
20151007 00:30,0,0,13.3,13.2,1.27,5
20151007 01:00,0,0,17.7,13.3,1.27,5
20151007 01:30,0,0,22,13.5,1.27,5
20151007 02:00,0,0,26.3,13.7,1.27,5
20151007 02:30,0,0,30.7,13.8,1.27,5
20151007 03:00,0,0,35,14,1.27,5
20151007 03:30,0,0,38,13.8,1.27,5
20151007 04:00,0,0,41,13.7,1.27,5
20151007 04:30,0,0,44,13.5,1.27,5
20151007 05:00,0,0,47,13.3,1.27,5
20151007 05:30,0,0,50,13.2,1.27,5
20151007 06:00,0,0,53,13,1.27,5
20151007 06:30,0.2,6,46.3,12.8,1.27,5
20151007 07:00,0.3,9,39.7,12.7,1.27,5
20151007 07:30,0.5,15,33,12.5,1.27,5
20151007 08:00,0.7,21,26.3,12.3,1.27,5
20151007 08:30,0.8,24,19.7,12.2,1.27,5
20151007 09:00,1,30,13,12,1.27,5
20151007 09:30,1.2,36,12.3,12.2,1.27,5
20151007 10:00,1.3,39,11.7,12.3,1.27,5
20151007 10:30,1.5,45,11,12.5,1.27,5
20151007 11:00,1.7,51,10.3,12.7,1.27,5
20151007 11:30,1.8,54,9.7,12.8,1.27,5
20151007 12:00,2,60,9,13,1.27,5
20151007 12:30,1.8,54,8.3,13,1.27,5
20151007 13:00,1.7,51,7.7,13,1.27,5
20151007 13:30,1.5,45,7,13,1.27,5
20151007 14:00,1.3,39,6.3,13,1.27,5
20151007 14:30,1.2,36,5.7,13,1.27,5
20151007 15:00,1,30,5,13,1.27,5
20151007 15:30,0.8,24,4.8,12.7,1.27,5
20151007 16:00,0.7,21,4.7,12.3,1.27,5
20151007 16:30,0.5,15,4.5,12,1.27,5
20151007 17:00,0.3,9,4.3,11.7,1.27,5
20151007 17:30,0.2,6,4.2,11.3,1.27,5
20151007 18:00,0,0,4,11,1.27,5
20151007 18:30,0,0,4,10.8,1.27,5
20151007 19:00,0,0,4,10.7,1.27,5
20151007 19:30,0,0,4,10.5,1.27,5
20151007 20:00,0,0,4,10.3,1.27,5
20151007 20:30,0,0,4,10.2,1.27,5
20151007 21:00,0,0,4,10,1.27,5
20151007 21:30,0,0,4.2,9.8,1.27,5
20151007 22:00,0,0,4.3,9.7,1.27,5
20151007 22:30,0,0,4.5,9.5,1.27,5
20151007 23:00,0,0,4.7,9.3,1.27,5
20151007 23:30,0,0,4.8,9.2,1.27,5
20151008 00:00,0,0,0,8,1.27,5
20151008 00:30,0,0,0,8,1.27,5
20151008 01:00,0,0,0,8,1.27,5
20151008 01:30,0,0,0,8,1.27,5
20151008 02:00,0,0,0,8,1.27,5
20151008 02:30,0,0,0,8,1.27,5
20151008 03:00,0,0,0,8,1.27,5
20151008 03:30,0,0,0.8,8,1.27,5
20151008 04:00,0,0,1.7,8,1.27,5
20151008 04:30,0,0,2.5,8,1.27,5
20151008 05:00,0,0,3.3,8,1.27,5
20151008 05:30,0,0,4.2,8,1.27,5
20151008 06:00,0,0,5,8,1.27,5
20151008 06:30,0.2,6,4.8,8.5,1.27,5
20151008 07:00,0.3,9,4.7,9,1.27,5
20151008 07:30,0.5,15,4.5,9.5,1.27,5
20151008 08:00,0.7,21,4.3,10,1.27,5
20151008 08:30,0.8,24,4.2,10.5,1.27,5
20151008 09:00,1,30,4,11,1.27,5
20151008 09:30,1.3,39,3.5,11.5,1.27,5
20151008 10:00,1.7,51,3,12,1.27,5
20151008 10:30,2,60,2.5,12.5,1.27,5
20151008 11:00,2.3,69,2,13,1.27,5
20151008 11:30,2.7,81,1.5,13.5,1.27,5
20151008 12:00,3,90,1,14,1.27,5
20151008 12:30,2.7,81,0.8,14.2,1.27,5
20151008 13:00,2.3,69,0.7,14.3,1.27,5
20151008 13:30,2,60,0.5,14.5,1.27,5
20151008 14:00,1.7,51,0.3,14.7,1.27,5
20151008 14:30,1.3,39,0.2,14.8,1.27,5
20151008 15:00,1,30,0,15,1.27,5
20151008 15:30,0.8,24,0.2,14.7,1.27,5
20151008 16:00,0.7,21,0.3,14.3,1.27,5
20151008 16:30,0.5,15,0.5,14,1.27,5
20151008 17:00,0.3,9,0.7,13.7,1.27,5
20151008 17:30,0.2,6,0.8,13.3,1.27,5
20151008 18:00,0,0,1,13,1.27,5
20151008 18:30,0,0,1,12.7,1.27,5
20151008 19:00,0,0,1,12.3,1.27,5
20151008 19:30,0,0,1,12,1.27,5
20151008 20:00,0,0,1,11.7,1.27,5
20151008 20:30,0,0,1,11.3,1.27,5
20151008 21:00,0,0,1,11,1.27,5
20151008 21:30,0,0,1,10.7,1.27,5
20151008 22:00,0,0,1,10.3,1.27,5
20151008 22:30,0,0,1,10,1.27,5
20151008 23:00,0,0,1,9.7,1.27,5
20151008 23:30,0,0,1,9.3,1.27,5
20151009 00:00,0,0,0,9,1.27,5
20151009 00:30,0,0,0.2,9,1.27,5
20151009 01:00,0,0,0.3,9,1.27,5
20151009 01:30,0,0,0.5,9,1.27,5
20151009 02:00,0,0,0.7,9,1.27,5
20151009 02:30,0,0,0.8,9,1.27,5
20151009 03:00,0,0,1,9,1.27,5
20151009 03:30,0,0,1.5,8.8,1.27,5
20151009 04:00,0,0,2,8.7,1.27,5
20151009 04:30,0,0,2.5,8.5,1.27,5
20151009 05:00,0,0,3,8.3,1.27,5
20151009 05:30,0,0,3.5,8.2,1.27,5
20151009 06:00,0,0,4,8,1.27,5
20151009 06:30,0.2,6,3.5,8.5,1.27,5
20151009 07:00,0.3,9,3,9,1.27,5
20151009 07:30,0.5,15,2.5,9.5,1.27,5
20151009 08:00,0.7,21,2,10,1.27,5
20151009 08:30,0.8,24,1.5,10.5,1.27,5
20151009 09:00,1,30,1,11,1.27,5
20151009 09:30,1.2,36,1.5,11.7,1.27,5
20151009 10:00,1.3,39,2,12.3,1.27,5
20151009 10:30,1.5,45,2.5,13,1.27,5
20151009 11:00,1.7,51,3,13.7,1.27,5
20151009 11:30,1.8,54,3.5,14.3,1.27,5
20151009 12:00,2,60,4,15,1.27,5
20151009 12:30,1.8,54,3.3,15,1.27,5
20151009 13:00,1.7,51,2.7,15,1.27,5
20151009 13:30,1.5,45,2,15,1.27,5
20151009 14:00,1.3,39,1.3,15,1.27,5
20151009 14:30,1.2,36,0.7,15,1.27,5
20151009 15:00,1,30,0,15,1.27,5
20151009 15:30,0.8,24,0.7,14.7,1.27,5
20151009 16:00,0.7,21,1.3,14.3,1.27,5
20151009 16:30,0.5,15,2,14,1.27,5
20151009 17:00,0.3,9,2.7,13.7,1.27,5
20151009 17:30,0.2,6,3.3,13.3,1.27,5
20151009 18:00,0,0,4,13,1.27,5
20151009 18:30,0,0,3.5,12.7,1.27,5
20151009 19:00,0,0,3,12.3,1.27,5
20151009 19:30,0,0,2.5,12,1.27,5
20151009 20:00,0,0,2,11.7,1.27,5
20151009 20:30,0,0,1.5,11.3,1.27,5
20151009 21:00,0,0,1,11,1.27,5
20151009 21:30,0,0,1.3,10.7,1.27,5
20151009 22:00,0,0,1.7,10.3,1.27,5
20151009 22:30,0,0,2,10,1.27,5
20151009 23:00,0,0,2.3,9.7,1.27,5
20151009 23:30,0,0,2.7,9.3,1.27,5
20151010 00:00,0,0,0,9,1.27,5
20151010 00:30,0,0,0.2,8.8,1.27,5
20151010 01:00,0,0,0.3,8.7,1.27,5
20151010 01:30,0,0,0.5,8.5,1.27,5
20151010 02:00,0,0,0.7,8.3,1.27,5
20151010 02:30,0,0,0.8,8.2,1.27,5
20151010 03:00,0,0,1,8,1.27,5
20151010 03:30,0,0,1.5,8,1.27,5
20151010 04:00,0,0,2,8,1.27,5
20151010 04:30,0,0,2.5,8,1.27,5
20151010 05:00,0,0,3,8,1.27,5
20151010 05:30,0,0,3.5,8,1.27,5
20151010 06:00,0,0,4,8,1.27,5
20151010 06:30,0.2,6,4,8.3,1.27,5
20151010 07:00,0.3,9,4,8.7,1.27,5
20151010 07:30,0.5,15,4,9,1.27,5
20151010 08:00,0.7,21,4,9.3,1.27,5
20151010 08:30,0.8,24,4,9.7,1.27,5
20151010 09:00,1,30,4,10,1.27,5
20151010 09:30,1.2,36,4,10.7,1.27,5
20151010 10:00,1.3,39,4,11.3,1.27,5
20151010 10:30,1.5,45,4,12,1.27,5
20151010 11:00,1.7,51,4,12.7,1.27,5
20151010 11:30,1.8,54,4,13.3,1.27,5
20151010 12:00,2,60,4,14,1.27,5
20151010 12:30,1.8,54,4.2,14,1.27,5
20151010 13:00,1.7,51,4.3,14,1.27,5
20151010 13:30,1.5,45,4.5,14,1.27,5
20151010 14:00,1.3,39,4.7,14,1.27,5
20151010 14:30,1.2,36,4.8,14,1.27,5
20151010 15:00,1,30,5,14,1.27,5
20151010 15:30,0.8,24,5,13.8,1.27,5
20151010 16:00,0.7,21,5,13.7,1.27,5
20151010 16:30,0.5,15,5,13.5,1.27,5
20151010 17:00,0.3,9,5,13.3,1.27,5
20151010 17:30,0.2,6,5,13.2,1.27,5
20151010 18:00,0,0,5,13,1.27,5
20151010 18:30,0,0,5.2,12.8,1.27,5
20151010 19:00,0,0,5.3,12.7,1.27,5
20151010 19:30,0,0,5.5,12.5,1.27,5
20151010 20:00,0,0,5.7,12.3,1.27,5
20151010 20:30,0,0,5.8,12.2,1.27,5
20151010 21:00,0,0,6,12,1.27,5
20151010 21:30,0,0,6,11.8,1.27,5
20151010 22:00,0,0,6,11.7,1.27,5
20151010 22:30,0,0,6,11.5,1.27,5
20151010 23:00,0,0,6,11.3,1.27,5
20151010 23:30,0,0,6,11.2,1.27,5
20151011 00:00,0,0,4,11,1.27,5
20151011 00:30,0,0,4.2,11,1.27,5
20151011 01:00,0,0,4.3,11,1.27,5
20151011 01:30,0,0,4.5,11,1.27,5
20151011 02:00,0,0,4.7,11,1.27,5
20151011 02:30,0,0,4.8,11,1.27,5
20151011 03:00,0,0,5,11,1.27,5
20151011 03:30,0,0,5,10.8,1.27,5
20151011 04:00,0,0,5,10.7,1.27,5
20151011 04:30,0,0,5,10.5,1.27,5
20151011 05:00,0,0,5,10.3,1.27,5
20151011 05:30,0,0,5,10.2,1.27,5
20151011 06:00,0,0,5,10,1.27,5
20151011 06:30,0.2,6,4.3,10.2,1.27,5
20151011 07:00,0.3,9,3.7,10.3,1.27,5
20151011 07:30,0.5,15,3,10.5,1.27,5
20151011 08:00,0.7,21,2.3,10.7,1.27,5
20151011 08:30,0.8,24,1.7,10.8,1.27,5
20151011 09:00,1,30,1,11,1.27,5
20151011 09:30,1.2,36,0.8,11.3,1.27,5
20151011 10:00,1.3,39,0.7,11.7,1.27,5
20151011 10:30,1.5,45,0.5,12,1.27,5
20151011 11:00,1.7,51,0.3,12.3,1.27,5
20151011 11:30,1.8,54,0.2,12.7,1.27,5
20151011 12:00,2,60,0,13,1.27,5
20151011 12:30,1.8,54,0,13.2,1.27,5
20151011 13:00,1.7,51,0,13.3,1.27,5
20151011 13:30,1.5,45,0,13.5,1.27,5
20151011 14:00,1.3,39,0,13.7,1.27,5
20151011 14:30,1.2,36,0,13.8,1.27,5
20151011 15:00,1,30,0,14,1.27,5
20151011 15:30,0.8,24,0,13.5,1.27,5
20151011 16:00,0.7,21,0,13,1.27,5
20151011 16:30,0.5,15,0,12.5,1.27,5
20151011 17:00,0.3,9,0,12,1.27,5
20151011 17:30,0.2,6,0,11.5,1.27,5
20151011 18:00,0,0,0,11,1.27,5
20151011 18:30,0,0,0.2,10.7,1.27,5
20151011 19:00,0,0,0.3,10.3,1.27,5
20151011 19:30,0,0,0.5,10,1.27,5
20151011 20:00,0,0,0.7,9.7,1.27,5
20151011 20:30,0,0,0.8,9.3,1.27,5
20151011 21:00,0,0,1,9,1.27,5
20151011 21:30,0,0,0.8,8.7,1.27,5
20151011 22:00,0,0,0.7,8.3,1.27,5
20151011 22:30,0,0,0.5,8,1.27,5
20151011 23:00,0,0,0.3,7.7,1.27,5
20151011 23:30,0,0,0.2,7.3,1.27,5
20151012 00:00,0,0,0,8,1.27,5
20151012 00:30,0,0,0,7.7,1.27,5
20151012 01:00,0,0,0,7.3,1.27,5
20151012 01:30,0,0,0,7,1.27,5
20151012 02:00,0,0,0,6.7,1.27,5
